"","TIMESTAMP.entire.","minutes","matric_head.entire..t.","irrig_on"
"1",2015-03-10 10:30:00,0,232.31917336395,0
"2",2015-03-10 10:45:00,15,233.352468427095,0
"3",2015-03-10 11:00:00,30,233.352468427095,0
"4",2015-03-10 11:15:00,45,234.385763490241,0
"5",2015-03-10 11:30:00,60,233.180252583238,0
"6",2015-03-10 11:45:00,75,233.409873708381,0
"7",2015-03-10 12:00:00,90,233.811710677382,0
"8",2015-03-10 12:15:00,105,234.098737083812,0
"9",2015-03-10 12:30:00,120,233.811710677382,1
"10",2015-03-10 12:45:00,135,233.582089552239,1
"11",2015-03-10 13:00:00,150,232.491389207807,1
"12",2015-03-10 13:15:00,165,233.524684270953,1
"13",2015-03-10 13:30:00,180,234.270952927669,1
"14",2015-03-10 13:45:00,195,235.993111366246,1
"15",2015-03-10 14:00:00,210,235.64867967853,1
"16",2015-03-10 14:15:00,225,235.419058553387,1
"17",2015-03-10 14:30:00,240,234.730195177956,0
"18",2015-03-10 14:45:00,255,232.433983926521,0
"19",2015-03-10 15:00:00,270,229.161882893226,0
"20",2015-03-10 15:15:00,285,225.200918484501,0
"21",2015-03-10 15:30:00,300,220.551090700344,0
"22",2015-03-10 15:45:00,315,217.566016073479,0
"23",2015-03-10 16:00:00,330,215.154994259472,0
"24",2015-03-10 16:15:00,345,214.35132032147,0
"25",2015-03-10 16:30:00,360,213.949483352468,0
"26",2015-03-10 16:45:00,375,214.293915040184,0
"27",2015-03-10 17:00:00,390,215.154994259472,0
"28",2015-03-10 17:15:00,405,216.01607347876,0
"29",2015-03-10 17:30:00,420,217.336394948335,0
"30",2015-03-10 17:45:00,435,218.427095292767,0
"31",2015-03-10 18:00:00,450,219.575200918485,0
"32",2015-03-10 18:15:00,465,220.780711825488,0
"33",2015-03-10 18:30:00,480,221.756601607348,0
"34",2015-03-10 18:45:00,495,222.732491389208,0
"35",2015-03-10 19:00:00,510,223.249138920781,0
"36",2015-03-10 19:15:00,525,224.052812858783,0
"37",2015-03-10 19:30:00,540,224.684270952928,0
"38",2015-03-10 19:45:00,555,225.430539609644,0
"39",2015-03-10 20:00:00,570,226.17680826636,0
"40",2015-03-10 20:15:00,585,226.636050516648,0
"41",2015-03-10 20:30:00,600,227.210103329506,0
"42",2015-03-10 20:45:00,615,227.611940298507,0
"43",2015-03-10 21:00:00,630,228.071182548794,0
"44",2015-03-10 21:15:00,645,227.898966704937,0
"45",2015-03-10 21:30:00,660,228.358208955224,0
"46",2015-03-10 21:45:00,675,228.989667049369,0
"47",2015-03-10 22:00:00,690,229.621125143513,0
"48",2015-03-10 22:15:00,705,229.908151549943,0
"49",2015-03-10 22:30:00,720,230.36739380023,0
"50",2015-03-10 22:45:00,735,230.826636050517,0
"51",2015-03-10 23:00:00,750,231.228473019518,0
"52",2015-03-10 23:15:00,765,231.228473019518,0
"53",2015-03-10 23:30:00,780,231.228473019518,0
"54",2015-03-10 23:45:00,795,231.745120551091,0
"55",2015-03-11 00:00:00,810,232.261768082664,0
"56",2015-03-11 00:15:00,825,232.491389207807,0
"57",2015-03-11 00:30:00,840,232.893226176808,0
"58",2015-03-11 00:45:00,855,233.065442020666,0
"59",2015-03-11 01:00:00,870,233.180252583238,0
"60",2015-03-11 01:15:00,885,233.639494833525,0
"61",2015-03-11 01:30:00,900,233.295063145809,0
"62",2015-03-11 01:45:00,915,233.180252583238,0
"63",2015-03-11 02:00:00,930,233.639494833525,0
"64",2015-03-11 02:15:00,945,233.98392652124,0
"65",2015-03-11 02:30:00,960,234.328358208955,0
"66",2015-03-11 02:45:00,975,234.443168771527,0
"67",2015-03-11 03:00:00,990,234.902411021814,0
"68",2015-03-11 03:15:00,1005,235.132032146958,0
"69",2015-03-11 03:30:00,1020,235.533869115959,0
"70",2015-03-11 03:45:00,1035,235.64867967853,0
"71",2015-03-11 04:00:00,1050,235.93570608496,0
"72",2015-03-11 04:15:00,1065,236.050516647532,0
"73",2015-03-11 04:30:00,1080,236.050516647532,0
"74",2015-03-11 04:45:00,1095,236.107921928817,0
"75",2015-03-11 05:00:00,1110,236.280137772675,0
"76",2015-03-11 05:15:00,1125,236.509758897819,0
"77",2015-03-11 05:30:00,1140,236.681974741676,0
"78",2015-03-11 05:45:00,1155,236.681974741676,0
"79",2015-03-11 06:00:00,1170,236.796785304248,0
"80",2015-03-11 06:15:00,1185,236.91159586682,0
"81",2015-03-11 06:30:00,1200,237.026406429391,0
"82",2015-03-11 06:45:00,1215,237.198622273249,0
"83",2015-03-11 07:00:00,1230,237.198622273249,0
"84",2015-03-11 07:15:00,1245,237.313432835821,0
"85",2015-03-11 07:30:00,1260,237.428243398393,0
"86",2015-03-11 07:45:00,1275,237.428243398393,0
"87",2015-03-11 08:00:00,1290,237.428243398393,0
"88",2015-03-11 08:15:00,1305,237.256027554535,0
"89",2015-03-11 08:30:00,1320,237.313432835821,0
"90",2015-03-11 08:45:00,1335,237.370838117107,0
"91",2015-03-11 09:00:00,1350,237.370838117107,0
"92",2015-03-11 09:15:00,1365,237.370838117107,0
"93",2015-03-11 09:30:00,1380,236.394948335247,0
"94",2015-03-11 09:45:00,1395,234.902411021814,0
"95",2015-03-11 10:00:00,1410,234.730195177956,0
"96",2015-03-11 10:15:00,1425,236.050516647532,0
