"","TIMESTAMP.entire.","minutes","matric_head.entire..t.","irrig_on"
"1",2015-02-27 12:00:00,0,241.50401836969,0
"2",2015-02-27 12:15:00,15,241.791044776119,0
"3",2015-02-27 12:30:00,30,241.159586681975,0
"4",2015-02-27 12:45:00,45,242.078071182549,0
"5",2015-02-27 13:00:00,60,242.47990815155,0
"6",2015-02-27 13:15:00,75,242.652123995408,0
"7",2015-02-27 13:30:00,90,243.513203214696,0
"8",2015-02-27 13:45:00,105,243.742824339839,0
"9",2015-02-27 14:00:00,120,242.422502870264,1
"10",2015-02-27 14:15:00,135,242.307692307692,1
"11",2015-02-27 14:30:00,150,241.791044776119,1
"12",2015-02-27 14:45:00,165,195.350172215844,1
"13",2015-02-27 15:00:00,180,119.517795637199,0
"14",2015-02-27 15:15:00,195,124.397244546498,0
"15",2015-02-27 15:30:00,210,127.497129735936,0
"16",2015-02-27 15:45:00,225,129.448909299656,0
"17",2015-02-27 16:00:00,240,129.047072330654,0
"18",2015-02-27 16:15:00,255,129.161882893226,0
"19",2015-02-27 16:30:00,270,128.071182548794,0
"20",2015-02-27 16:45:00,285,128.185993111366,0
"21",2015-02-27 17:00:00,300,127.43972445465,0
"22",2015-02-27 17:15:00,315,126.521239954076,0
"23",2015-02-27 17:30:00,330,127.554535017222,0
"24",2015-02-27 17:45:00,345,129.047072330654,0
"25",2015-02-27 18:00:00,360,130.195177956372,0
"26",2015-02-27 18:15:00,375,131.745120551091,0
"27",2015-02-27 18:30:00,390,143.628013777268,0
"28",2015-02-27 18:45:00,405,181.285878300804,0
"29",2015-02-27 19:00:00,420,200.057405281286,0
"30",2015-02-27 19:15:00,435,215.499425947187,0
"31",2015-02-27 19:30:00,450,219.288174512055,0
"32",2015-02-27 19:45:00,465,219.747416762342,0
"33",2015-02-27 20:00:00,480,220.838117106774,0
"34",2015-02-27 20:15:00,495,221.526980482204,0
"35",2015-02-27 20:30:00,510,222.904707233065,0
"36",2015-02-27 20:45:00,525,223.765786452354,0
"37",2015-02-27 21:00:00,540,224.741676234214,0
"38",2015-02-27 21:15:00,555,225.545350172216,0
"39",2015-02-27 21:30:00,570,226.406429391504,0
"40",2015-02-27 21:45:00,585,227.554535017222,0
"41",2015-02-27 22:00:00,600,227.898966704937,0
"42",2015-02-27 22:15:00,615,228.12858783008,0
"43",2015-02-27 22:30:00,630,228.300803673938,0
"44",2015-02-27 22:45:00,645,228.817451205511,0
"45",2015-02-27 23:00:00,660,229.448909299656,0
"46",2015-02-27 23:15:00,675,230.195177956372,0
"47",2015-02-27 23:30:00,690,230.826636050517,0
"48",2015-02-27 23:45:00,705,231.400688863375,0
"49",2015-02-28 00:00:00,720,231.974741676234,0
"50",2015-02-28 00:15:00,735,232.606199770379,0
"51",2015-02-28 00:30:00,750,232.950631458094,0
"52",2015-02-28 00:45:00,765,233.237657864523,0
"53",2015-02-28 01:00:00,780,233.811710677382,0
"54",2015-02-28 01:15:00,795,234.385763490241,0
"55",2015-02-28 01:30:00,810,234.730195177956,0
"56",2015-02-28 01:45:00,825,235.132032146958,0
"57",2015-02-28 02:00:00,840,235.476463834673,0
"58",2015-02-28 02:15:00,855,235.304247990815,0
"59",2015-02-28 02:30:00,870,235.419058553387,0
"60",2015-02-28 02:45:00,885,235.706084959816,0
"61",2015-02-28 03:00:00,900,236.107921928817,0
"62",2015-02-28 03:15:00,915,236.394948335247,0
"63",2015-02-28 03:30:00,930,236.796785304248,0
"64",2015-02-28 03:45:00,945,237.256027554535,0
"65",2015-02-28 04:00:00,960,237.772675086108,0
"66",2015-02-28 04:15:00,975,237.944890929966,0
"67",2015-02-28 04:30:00,990,238.57634902411,0
"68",2015-02-28 04:45:00,1005,238.461538461538,0
"69",2015-02-28 05:00:00,1020,238.518943742824,0
"70",2015-02-28 05:15:00,1035,238.518943742824,0
"71",2015-02-28 05:30:00,1050,238.57634902411,0
"72",2015-02-28 05:45:00,1065,238.86337543054,0
"73",2015-02-28 06:00:00,1080,239.035591274397,0
"74",2015-02-28 06:15:00,1095,239.207807118255,0
"75",2015-02-28 06:30:00,1110,239.265212399541,0
"76",2015-02-28 06:45:00,1125,239.55223880597,0
"77",2015-02-28 07:00:00,1140,239.781859931114,0
"78",2015-02-28 07:15:00,1155,239.954075774971,0
"79",2015-02-28 07:30:00,1170,240.011481056257,0
"80",2015-02-28 07:45:00,1185,240.011481056257,0
"81",2015-02-28 08:00:00,1200,240.011481056257,0
"82",2015-02-28 08:15:00,1215,240.011481056257,0
"83",2015-02-28 08:30:00,1230,240.183696900115,0
"84",2015-02-28 08:45:00,1245,239.954075774971,0
"85",2015-02-28 09:00:00,1260,240.011481056257,0
"86",2015-02-28 09:15:00,1275,240.011481056257,0
"87",2015-02-28 09:30:00,1290,239.781859931114,0
"88",2015-02-28 09:45:00,1305,239.954075774971,0
"89",2015-02-28 10:00:00,1320,240.700344431688,0
"90",2015-02-28 10:15:00,1335,240.757749712974,0
"91",2015-02-28 10:30:00,1350,240.757749712974,0
"92",2015-02-28 10:45:00,1365,240.298507462687,0
"93",2015-02-28 11:00:00,1380,239.207807118255,0
"94",2015-02-28 11:15:00,1395,240.815154994259,0
"95",2015-02-28 11:30:00,1410,240.413318025258,0
"96",2015-02-28 11:45:00,1425,240.700344431688,0
