"","TIMESTAMP.entire.","minutes","matric_head.entire..t.","irrig_on"
"1",2015-02-20 10:00:00,0,111.194029850746,0
"2",2015-02-20 10:15:00,15,111.13662456946,0
"3",2015-02-20 10:30:00,30,110.1607347876,0
"4",2015-02-20 10:45:00,45,110.218140068886,0
"5",2015-02-20 11:00:00,60,110.275545350172,0
"6",2015-02-20 11:15:00,75,110.792192881745,0
"7",2015-02-20 11:30:00,90,110.907003444317,0
"8",2015-02-20 11:45:00,105,111.997703788749,0
"9",2015-02-20 12:00:00,120,111.825487944891,1
"10",2015-02-20 12:15:00,135,111.710677382319,1
"11",2015-02-20 12:30:00,150,111.595866819747,1
"12",2015-02-20 12:45:00,165,111.481056257176,1
"13",2015-02-20 13:00:00,180,111.481056257176,1
"14",2015-02-20 13:15:00,195,110.218140068886,1
"15",2015-02-20 13:30:00,210,101.377726750861,1
"16",2015-02-20 13:45:00,225,86.8541905855338,1
"17",2015-02-20 14:00:00,240,78.7026406429392,1
"18",2015-02-20 14:15:00,255,75.5453501722159,1
"19",2015-02-20 14:30:00,270,74.7990815154994,1
"20",2015-02-20 14:45:00,285,73.9380022962113,1
"21",2015-02-20 15:00:00,300,72.8473019517796,0
"22",2015-02-20 15:15:00,315,73.2491389207807,0
"23",2015-02-20 15:30:00,330,73.3065442020666,0
"24",2015-02-20 15:45:00,345,73.4787600459242,0
"25",2015-02-20 16:00:00,360,74.1102181400689,0
"26",2015-02-20 16:15:00,375,75.7175660160735,0
"27",2015-02-20 16:30:00,390,77.0378874856487,0
"28",2015-02-20 16:45:00,405,78.2433983926521,0
"29",2015-02-20 17:00:00,420,80.195177956372,0
"30",2015-02-20 17:15:00,435,81.1710677382319,0
"31",2015-02-20 17:30:00,450,82.089552238806,0
"32",2015-02-20 17:45:00,465,83.6969001148105,0
"33",2015-02-20 18:00:00,480,85.3616532721011,0
"34",2015-02-20 18:15:00,495,86.6819747416762,0
"35",2015-02-20 18:30:00,510,88.1171067738232,0
"36",2015-02-20 18:45:00,525,89.3226176808267,0
"37",2015-02-20 19:00:00,540,90.7003444316877,0
"38",2015-02-20 19:15:00,555,91.9632606199771,0
"39",2015-02-20 19:30:00,570,93.1113662456946,0
"40",2015-02-20 19:45:00,585,94.0872560275545,0
"41",2015-02-20 20:00:00,600,95.1205510907004,0
"42",2015-02-20 20:15:00,615,95.8094144661309,0
"43",2015-02-20 20:30:00,630,96.8427095292767,0
"44",2015-02-20 20:45:00,645,97.3019517795637,0
"45",2015-02-20 21:00:00,660,98.2778415614237,0
"46",2015-02-20 21:15:00,675,98.9092996555683,0
"47",2015-02-20 21:30:00,690,99.8277841561424,0
"48",2015-02-20 21:45:00,705,100.057405281286,0
"49",2015-02-20 22:00:00,720,101.090700344432,0
"50",2015-02-20 22:15:00,735,101.607347876005,0
"51",2015-02-20 22:30:00,750,102.009184845006,0
"52",2015-02-20 22:45:00,765,102.238805970149,0
"53",2015-02-20 23:00:00,780,102.812858783008,0
"54",2015-02-20 23:15:00,795,103.501722158439,0
"55",2015-02-20 23:30:00,810,103.960964408726,0
"56",2015-02-20 23:45:00,825,104.707233065442,0
"57",2015-02-21 00:00:00,840,105.396096440873,0
"58",2015-02-21 00:15:00,855,105.396096440873,0
"59",2015-02-21 00:30:00,870,105.453501722158,0
"60",2015-02-21 00:45:00,885,105.797933409874,0
"61",2015-02-21 01:00:00,900,105.912743972445,0
"62",2015-02-21 01:15:00,915,106.142365097589,0
"63",2015-02-21 01:30:00,930,106.371986222732,0
"64",2015-02-21 01:45:00,945,106.601607347876,0
"65",2015-02-21 02:00:00,960,106.946039035591,0
"66",2015-02-21 02:15:00,975,107.290470723307,0
"67",2015-02-21 02:30:00,990,107.692307692308,0
"68",2015-02-21 02:45:00,1005,107.692307692308,0
"69",2015-02-21 03:00:00,1020,108.094144661309,0
"70",2015-02-21 03:15:00,1035,108.49598163031,0
"71",2015-02-21 03:30:00,1050,108.438576349024,0
"72",2015-02-21 03:45:00,1065,108.840413318025,0
"73",2015-02-21 04:00:00,1080,109.012629161883,0
"74",2015-02-21 04:15:00,1095,109.299655568312,0
"75",2015-02-21 04:30:00,1110,109.47187141217,0
"76",2015-02-21 04:45:00,1125,109.758897818599,0
"77",2015-02-21 05:00:00,1140,110.103329506315,0
"78",2015-02-21 05:15:00,1155,110.1607347876,0
"79",2015-02-21 05:30:00,1170,110.562571756602,0
"80",2015-02-21 05:45:00,1185,110.734787600459,0
"81",2015-02-21 06:00:00,1200,110.907003444317,0
"82",2015-02-21 06:15:00,1215,111.13662456946,0
"83",2015-02-21 06:30:00,1230,111.366245694604,0
"84",2015-02-21 06:45:00,1245,111.42365097589,0
"85",2015-02-21 07:00:00,1260,111.653272101033,0
"86",2015-02-21 07:15:00,1275,111.710677382319,0
"87",2015-02-21 07:30:00,1290,112.11251435132,0
"88",2015-02-21 07:45:00,1305,112.39954075775,0
"89",2015-02-21 08:00:00,1320,112.514351320321,0
"90",2015-02-21 08:15:00,1335,112.571756601607,0
"91",2015-02-21 08:30:00,1350,113.08840413318,0
"92",2015-02-21 08:45:00,1365,113.030998851894,0
"93",2015-02-21 09:00:00,1380,112.801377726751,0
"94",2015-02-21 09:15:00,1395,114.006888633754,0
"95",2015-02-21 09:30:00,1410,112.916188289323,0
"96",2015-02-21 09:45:00,1425,112.456946039036,0
