"","TIMESTAMP.entire.","minutes","matric_head.entire..t.","irrig_on"
"1",2015-02-23 09:30:00,0,127.382319173364,0
"2",2015-02-23 09:45:00,15,126.46383467279,0
"3",2015-02-23 10:00:00,30,127.095292766935,0
"4",2015-02-23 10:15:00,45,126.17680826636,0
"5",2015-02-23 10:30:00,60,127.095292766935,0
"6",2015-02-23 10:45:00,75,127.324913892078,0
"7",2015-02-23 11:00:00,90,127.554535017222,0
"8",2015-02-23 11:15:00,105,127.095292766935,0
"9",2015-02-23 11:30:00,120,127.210103329506,1
"10",2015-02-23 11:45:00,135,126.061997703789,1
"11",2015-02-23 12:00:00,150,126.693455797933,1
"12",2015-02-23 12:15:00,165,127.554535017222,1
"13",2015-02-23 12:30:00,180,126.46383467279,1
"14",2015-02-23 12:45:00,195,126.923076923077,1
"15",2015-02-23 13:00:00,210,127.43972445465,1
"16",2015-02-23 13:15:00,225,127.669345579793,1
"17",2015-02-23 13:30:00,240,127.15269804822,1
"18",2015-02-23 13:45:00,255,127.497129735936,1
"19",2015-02-23 14:00:00,270,126.234213547646,1
"20",2015-02-23 14:15:00,285,124.51205510907,1
"21",2015-02-23 14:30:00,300,118.94374282434,1
"22",2015-02-23 14:45:00,315,96.9001148105625,1
"23",2015-02-23 15:00:00,330,81.2284730195178,1
"24",2015-02-23 15:15:00,345,75.6601607347876,0
"25",2015-02-23 15:30:00,360,73.3639494833525,0
"26",2015-02-23 15:45:00,375,72.2158438576349,0
"27",2015-02-23 16:00:00,390,72.158438576349,0
"28",2015-02-23 16:15:00,405,73.0195177956372,0
"29",2015-02-23 16:30:00,420,74.6842709529277,0
"30",2015-02-23 16:45:00,435,76.406429391504,0
"31",2015-02-23 17:00:00,450,77.841561423651,0
"32",2015-02-23 17:15:00,465,79.0470723306544,0
"33",2015-02-23 17:30:00,480,80.4822043628014,0
"34",2015-02-23 17:45:00,495,81.9173363949484,0
"35",2015-02-23 18:00:00,510,81.4006888633754,0
"36",2015-02-23 18:15:00,525,81.8025258323766,0
"37",2015-02-23 18:30:00,540,83.467278989667,0
"38",2015-02-23 18:45:00,555,84.902411021814,0
"39",2015-02-23 19:00:00,570,86.1653272101033,0
"40",2015-02-23 19:15:00,585,87.1412169919632,0
"41",2015-02-23 19:30:00,600,87.8300803673938,0
"42",2015-02-23 19:45:00,615,89.609644087256,0
"43",2015-02-23 20:00:00,630,91.1595866819747,0
"44",2015-02-23 20:15:00,645,92.5373134328358,0
"45",2015-02-23 20:30:00,660,93.6854190585534,0
"46",2015-02-23 20:45:00,675,95.1205510907004,0
"47",2015-02-23 21:00:00,690,95.8668197474168,0
"48",2015-02-23 21:15:00,705,96.5556831228473,0
"49",2015-02-23 21:30:00,720,97.4167623421355,0
"50",2015-02-23 21:45:00,735,98.105625717566,0
"51",2015-02-23 22:00:00,750,98.8518943742825,0
"52",2015-02-23 22:15:00,765,99.4259471871412,0
"53",2015-02-23 22:30:00,780,100.459242250287,0
"54",2015-02-23 22:45:00,795,101.377726750861,0
"55",2015-02-23 23:00:00,810,100.746268656716,0
"56",2015-02-23 23:15:00,825,102.238805970149,0
"57",2015-02-23 23:30:00,840,102.583237657865,0
"58",2015-02-23 23:45:00,855,102.755453501722,0
"59",2015-02-24 00:00:00,870,103.673938002296,0
"60",2015-02-24 00:15:00,885,104.362801377727,0
"61",2015-02-24 00:30:00,900,105.740528128588,0
"62",2015-02-24 00:45:00,915,105.912743972445,0
"63",2015-02-24 01:00:00,930,105.223880597015,0
"64",2015-02-24 01:15:00,945,106.027554535017,0
"65",2015-02-24 01:30:00,960,105.338691159587,0
"66",2015-02-24 01:45:00,975,105.970149253731,0
"67",2015-02-24 02:00:00,990,106.486796785304,0
"68",2015-02-24 02:15:00,1005,107.347876004592,0
"69",2015-02-24 02:30:00,1020,108.668197474168,0
"70",2015-02-24 02:45:00,1035,109.242250287026,0
"71",2015-02-24 03:00:00,1050,109.758897818599,0
"72",2015-02-24 03:15:00,1065,109.070034443169,0
"73",2015-02-24 03:30:00,1080,110.218140068886,0
"74",2015-02-24 03:45:00,1095,109.529276693456,0
"75",2015-02-24 04:00:00,1110,109.242250287026,0
"76",2015-02-24 04:15:00,1125,109.299655568312,0
"77",2015-02-24 04:30:00,1140,109.242250287026,0
"78",2015-02-24 04:45:00,1155,109.586681974742,0
"79",2015-02-24 05:00:00,1170,109.931113662457,0
"80",2015-02-24 05:15:00,1185,110.505166475316,0
"81",2015-02-24 05:30:00,1200,110.734787600459,0
"82",2015-02-24 05:45:00,1215,111.308840413318,0
"83",2015-02-24 06:00:00,1230,111.653272101033,0
"84",2015-02-24 06:15:00,1245,112.11251435132,0
"85",2015-02-24 06:30:00,1260,112.973593570608,0
"86",2015-02-24 06:45:00,1275,112.342135476464,0
"87",2015-02-24 07:00:00,1290,111.194029850746,0
"88",2015-02-24 07:15:00,1305,112.39954075775,0
"89",2015-02-24 07:30:00,1320,118.140068886338,0
"90",2015-02-24 07:45:00,1335,117.451205510907,0
"91",2015-02-24 08:00:00,1350,115.097588978186,0
"92",2015-02-24 08:15:00,1365,113.719862227325,0
"93",2015-02-24 08:30:00,1380,112.629161882893,0
"94",2015-02-24 08:45:00,1395,112.39954075775,0
"95",2015-02-24 09:00:00,1410,111.595866819747,0
"96",2015-02-24 09:15:00,1425,111.079219288175,0
