"","id1","id2","THETAR","THETAS","ALPHA1","ALPHA2","N1","N2","KSAT","L","W2","PULSE","array(serr)"
"35",35,5,0,0.44,0.00503777168582489,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,926.374298007436
"36",36,5,0,0.44,0.00505541132315003,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,870.654424873579
"37",37,5,0,0.44,0.00507305096047517,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,921.739439496682
"38",38,5,0,0.44,0.00509069059780031,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,910.768618875897
"39",39,5,0,0.44,0.00510833023512545,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,922.313181473191
"40",40,5,0,0.44,0.00512596987245059,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,954.818216044266
"41",41,5,0,0.44,0.00514360950977573,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,964.359711462435
"42",42,5,0,0.44,0.00516124914710087,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,963.000128476149
"43",43,5,0,0.44,0.00517888878442601,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,894.073755293846
"44",44,5,0,0.44,0.00519652842175115,0.0288994996449113,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,919.720912824758
"45",45,5,0,0.44,0.00502013204849975,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,831.960089313927
"46",46,5,0,0.44,0.00503777168582489,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,851.464793119326
"47",47,5,0,0.44,0.00505541132315003,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,837.154204229559
"48",48,5,0,0.44,0.00507305096047517,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,836.2270390746
"49",49,5,0,0.44,0.00509069059780031,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,869.534717315748
"50",50,5,0,0.44,0.00510833023512545,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,849.641534481381
"51",51,5,0,0.44,0.00512596987245059,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,854.813175636836
"52",52,5,0,0.44,0.00514360950977573,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,851.610265126885
"53",53,5,0,0.44,0.00516124914710087,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"54",54,5,0,0.44,0.00517888878442601,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,852.134625814555
"55",55,5,0,0.44,0.00519652842175115,0.0292619982723632,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,850.893618705208
"56",56,5,0,0.44,0.00502013204849975,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,858.25415916142
"57",57,5,0,0.44,0.00503777168582489,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,831.313065982971
"58",58,5,0,0.44,0.00505541132315003,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,829.449272608978
"59",59,5,0,0.44,0.00507305096047517,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,828.614192686186
"60",60,5,0,0.44,0.00509069059780031,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,828.636608551081
"61",61,5,0,0.44,0.00510833023512545,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,827.362859405076
"62",62,5,0,0.44,0.00512596987245059,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,828.696629506751
"63",63,5,0,0.44,0.00514360950977573,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,828.186375305421
"64",64,5,0,0.44,0.00516124914710087,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"65",65,5,0,0.44,0.00517888878442601,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"66",66,5,0,0.44,0.00519652842175115,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"67",67,5,0,0.44,0.00502013204849975,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"68",68,5,0,0.44,0.00503777168582489,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"69",69,5,0,0.44,0.00505541132315003,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"70",70,5,0,0.44,0.00507305096047517,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"71",71,5,0,0.44,0.00509069059780031,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"72",72,5,0,0.44,0.00510833023512545,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"73",73,5,0,0.44,0.00512596987245059,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"74",74,5,0,0.44,0.00514360950977573,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"75",75,5,0,0.44,0.00516124914710087,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"76",76,5,0,0.44,0.00517888878442601,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"77",77,5,0,0.44,0.00519652842175115,0.029986995527267,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"78",78,5,0,0.44,0.00502013204849975,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"79",79,5,0,0.44,0.00503777168582489,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"80",80,5,0,0.44,0.00505541132315003,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"81",81,5,0,0.44,0.00507305096047517,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"82",82,5,0,0.44,0.00509069059780031,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"83",83,5,0,0.44,0.00510833023512545,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,921.523493196797
"84",84,5,0,0.44,0.00512596987245059,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,926.142086594166
"85",85,5,0,0.44,0.00514360950977573,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,939.870138245945
"86",86,5,0,0.44,0.00516124914710087,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,942.366057369753
"87",87,5,0,0.44,0.00517888878442601,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"88",88,5,0,0.44,0.00519652842175115,0.0303494941547189,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"89",89,5,0,0.44,0.00502013204849975,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1033.63202891528
"90",90,5,0,0.44,0.00503777168582489,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,992.466288611243
"91",91,5,0,0.44,0.00505541132315003,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,969.786077932465
"92",92,5,0,0.44,0.00507305096047517,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1030.49660054391
"93",93,5,0,0.44,0.00509069059780031,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,992.711697483969
"94",94,5,0,0.44,0.00510833023512545,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,993.887446818257
"95",95,5,0,0.44,0.00512596987245059,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,975.70442878471
"96",96,5,0,0.44,0.00514360950977573,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1009.24748067962
"97",97,5,0,0.44,0.00516124914710087,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1016.34068345432
"98",98,5,0,0.44,0.00517888878442601,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,997.367756169279
"99",99,5,0,0.44,0.00519652842175115,0.0307119927821707,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1021.63651526926
"100",100,5,0,0.44,0.00502013204849975,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1333.25279797842
"101",101,5,0,0.44,0.00503777168582489,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1314.16738656444
"102",102,5,0,0.44,0.00505541132315003,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1321.67168276757
"103",103,5,0,0.44,0.00507305096047517,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1333.61760770296
"104",104,5,0,0.44,0.00509069059780031,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1083.65077991937
"105",105,5,0,0.44,0.00510833023512545,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1079.91550026996
"106",106,5,0,0.44,0.00512596987245059,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1301.43690467139
"107",107,5,0,0.44,0.00514360950977573,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1044.42487298179
"108",108,5,0,0.44,0.00516124914710087,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1151.51171342966
"109",109,5,0,0.44,0.00517888878442601,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1154.02061674812
"110",110,5,0,0.44,0.00519652842175115,0.0310744914096226,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1193.08909449771
"111",111,5,0,0.44,0.00502013204849975,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1261.83104597062
"112",112,5,0,0.44,0.00503777168582489,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1231.69870109519
"113",113,5,0,0.44,0.00505541132315003,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1276.6138990257
"114",114,5,0,0.44,0.00507305096047517,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1387.20599455351
"115",115,5,0,0.44,0.00509069059780031,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1289.7218158893
"116",116,5,0,0.44,0.00510833023512545,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1311.46251335876
"117",117,5,0,0.44,0.00512596987245059,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1395.70529527079
"118",118,5,0,0.44,0.00514360950977573,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,NA
"119",119,5,0,0.44,0.00516124914710087,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1262.27478113602
"120",120,5,0,0.44,0.00517888878442601,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1267.14028857028
"121",121,5,0,0.44,0.00519652842175115,0.0314369900370745,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1269.86934916071
"122",1,5,0,0.44,0.00502013204849975,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1148.6350019137
"123",2,5,0,0.44,0.00503777168582489,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1151.7879577043
"124",3,5,0,0.44,0.00505541132315003,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1128.80701773252
"125",4,5,0,0.44,0.00507305096047517,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1137.10923726686
"126",5,5,0,0.44,0.00509069059780031,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1108.606647121
"127",6,5,0,0.44,0.00510833023512545,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1161.56432452764
"128",7,5,0,0.44,0.00512596987245059,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1104.42845599489
"129",8,5,0,0.44,0.00514360950977573,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1128.59825442693
"130",9,5,0,0.44,0.00516124914710087,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1123.97470256847
"131",10,5,0,0.44,0.00517888878442601,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1000.40462175504
"132",11,5,0,0.44,0.00519652842175115,0.0296244968998151,1.58436378925372,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1125.84666977423
"133",12,5,0,0.44,0.00502013204849975,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1027.23502935472
"134",13,5,0,0.44,0.00503777168582489,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1003.58928488519
"135",14,5,0,0.44,0.00505541132315003,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,988.476199866445
"136",15,5,0,0.44,0.00507305096047517,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1026.59249259611
"137",16,5,0,0.44,0.00509069059780031,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,984.8159381423
"138",17,5,0,0.44,0.00510833023512545,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,1009.6709976839
"139",18,5,0,0.44,0.00512596987245059,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,920.488348975742
"140",19,5,0,0.44,0.00514360950977573,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,955.097797738596
"141",20,5,0,0.44,0.00516124914710087,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,994.015786494826
"142",21,5,0,0.44,0.00517888878442601,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,934.896899470561
"143",22,5,0,0.44,0.00519652842175115,0.0296244968998151,1.5976848745445,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,935.49563373359
"144",23,5,0,0.44,0.00502013204849975,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,984.631422675833
"145",24,5,0,0.44,0.00503777168582489,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,959.317622449218
"146",25,5,0,0.44,0.00505541132315003,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,955.934085878236
"147",26,5,0,0.44,0.00507305096047517,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,966.50292293299
"148",27,5,0,0.44,0.00509069059780031,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,931.599576115651
"149",28,5,0,0.44,0.00510833023512545,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,933.106695669767
"150",29,5,0,0.44,0.00512596987245059,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,928.220995672839
"151",30,5,0,0.44,0.00514360950977573,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,902.192142404926
"152",31,5,0,0.44,0.00516124914710087,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,900.159869015498
"153",32,5,0,0.44,0.00517888878442601,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,932.550837278109
"154",33,5,0,0.44,0.00519652842175115,0.0296244968998151,1.61100595983527,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,937.060669921383
"155",34,5,0,0.44,0.00502013204849975,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,871.1628848416
"156",35,5,0,0.44,0.00503777168582489,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,884.988739868922
"157",36,5,0,0.44,0.00505541132315003,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,897.256652976143
"158",37,5,0,0.44,0.00507305096047517,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,875.170816777163
"159",38,5,0,0.44,0.00509069059780031,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,873.285012039297
"160",39,5,0,0.44,0.00510833023512545,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,866.676150715154
"161",40,5,0,0.44,0.00512596987245059,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,864.497587069093
"162",41,5,0,0.44,0.00514360950977573,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,869.512975749937
"163",42,5,0,0.44,0.00516124914710087,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,863.874787680975
"164",43,5,0,0.44,0.00517888878442601,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,914.278972296667
"165",44,5,0,0.44,0.00519652842175115,0.0296244968998151,1.62432704512605,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,866.011123253473
"166",45,5,0,0.44,0.00502013204849975,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,845.633920890628
"167",46,5,0,0.44,0.00503777168582489,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,841.476629620338
"168",47,5,0,0.44,0.00505541132315003,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,845.428092551037
"169",48,5,0,0.44,0.00507305096047517,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,903.644349486247
"170",49,5,0,0.44,0.00509069059780031,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,866.160789566262
"171",50,5,0,0.44,0.00510833023512545,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,866.67003583138
"172",51,5,0,0.44,0.00512596987245059,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,836.329337236097
"173",52,5,0,0.44,0.00514360950977573,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,838.878731548944
"174",53,5,0,0.44,0.00516124914710087,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,833.675401085224
"175",54,5,0,0.44,0.00517888878442601,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,836.99216942466
"176",55,5,0,0.44,0.00519652842175115,0.0296244968998151,1.63764813041683,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,850.761851152958
"177",56,5,0,0.44,0.00502013204849975,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,858.25415916142
"178",57,5,0,0.44,0.00503777168582489,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,831.313065982971
"179",58,5,0,0.44,0.00505541132315003,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,829.449272608978
"180",59,5,0,0.44,0.00507305096047517,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,828.614192686186
"181",60,5,0,0.44,0.00509069059780031,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,828.636608551081
"182",61,5,0,0.44,0.00510833023512545,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,827.362859405076
"183",62,5,0,0.44,0.00512596987245059,0.0296244968998151,1.65096921570761,3.23263352550854,0.370856303709344,0.5,0.413215336743314,16,828.696629506751
