"","id1","id2","THETAR","THETAS","ALPHA1","ALPHA2","N1","N2","KSAT","L","W2","PULSE","array(serr)"
"1370",39,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,13,22282.9450010427
"1371",40,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,13,22282.9450010427
"1372",41,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,13,22282.9450010427
"1373",42,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,13,22282.9450010427
"1374",43,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,13,22282.9450010427
"1375",44,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,13,22282.9450010427
"1376",45,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,14,31897.808668807
"1377",46,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,14,31897.808668807
"1378",47,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,14,31897.808668807
"1379",48,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,14,31897.808668807
"1380",49,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,14,31897.808668807
"1381",50,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,14,31897.808668807
"1382",51,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,14,31897.808668807
"1383",52,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,14,31897.808668807
"1384",53,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,14,31897.808668807
"1385",54,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,14,31897.808668807
"1386",55,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,14,31897.808668807
"1387",56,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,15,10128.3722435589
"1388",57,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,15,10128.3722435589
"1389",58,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,15,10128.3722435589
"1390",59,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,15,10128.3722435589
"1391",60,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,15,10128.3722435589
"1392",61,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,15,10128.3722435589
"1393",62,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,15,10128.3722435589
"1394",63,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,15,10128.3722435589
"1395",64,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,15,10128.3722435589
"1396",65,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,15,10128.3722435589
"1397",66,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,15,10128.3722435589
"1398",67,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,16,20599.6381545218
"1399",68,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,16,20599.6381545218
"1400",69,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,16,20599.6381545218
"1401",70,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,16,20599.6381545218
"1402",71,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,16,20599.6381545218
"1403",72,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,16,20599.6381545218
"1404",73,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,16,20599.6381545218
"1405",74,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,16,20599.6381545218
"1406",75,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,16,20599.6381545218
"1407",76,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,16,20599.6381545218
"1408",77,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,16,20599.6381545218
"1409",78,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,17,28601.9942571523
"1410",79,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,17,28601.9942571523
"1411",80,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,17,28601.9942571523
"1412",81,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,17,28601.9942571523
"1413",82,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,17,28601.9942571523
"1414",83,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,17,28601.9942571523
"1415",84,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,17,28601.9942571523
"1416",85,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,17,28601.9942571523
"1417",86,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,17,28601.9942571523
"1418",87,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,17,28601.9942571523
"1419",88,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,17,28601.9942571523
"1420",89,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,18,12694.9789975123
"1421",90,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,18,12694.9789975123
"1422",91,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,18,12694.9789975123
"1423",92,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,18,12694.9789975123
"1424",93,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,18,12694.9789975123
"1425",94,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,18,12694.9789975123
"1426",95,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,18,12694.9789975123
"1427",96,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,18,12694.9789975123
"1428",97,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,18,12694.9789975123
"1429",98,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,18,12694.9789975123
"1430",99,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,18,12694.9789975123
"1431",100,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,19,8274.78832406792
"1432",101,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,19,8274.78832406792
"1433",102,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,19,8274.78832406792
"1434",103,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,19,8274.78832406792
"1435",104,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,19,8274.78832406792
"1436",105,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,19,8274.78832406792
"1437",106,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,19,8274.78832406792
"1438",107,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,19,8274.78832406792
"1439",108,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,19,8274.78832406792
"1440",109,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,19,8274.78832406792
"1441",110,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,19,8274.78832406792
"1442",111,5,0,0.44,0.0275,0,2.3,2,0.55,0.5,0,20,8456.63824906096
"1443",112,5,0,0.44,0.0275,0,2.3,2.1,0.55,0.5,0,20,8456.63824906096
"1444",113,5,0,0.44,0.0275,0,2.3,2.2,0.55,0.5,0,20,8456.63824906096
"1445",114,5,0,0.44,0.0275,0,2.3,2.3,0.55,0.5,0,20,8456.63824906096
"1446",115,5,0,0.44,0.0275,0,2.3,2.4,0.55,0.5,0,20,8456.63824906096
"1447",116,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,20,8456.63824906096
"1448",117,5,0,0.44,0.0275,0,2.3,2.6,0.55,0.5,0,20,8456.63824906096
"1449",118,5,0,0.44,0.0275,0,2.3,2.7,0.55,0.5,0,20,8456.63824906096
"1450",119,5,0,0.44,0.0275,0,2.3,2.8,0.55,0.5,0,20,8456.63824906096
"1451",120,5,0,0.44,0.0275,0,2.3,2.9,0.55,0.5,0,20,8456.63824906096
"1452",121,5,0,0.44,0.0275,0,2.3,3,0.55,0.5,0,20,8456.63824906096
"1453",1,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.1,0,15,290169.105688631
"1454",2,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.1,0,15,143206.507727703
"1455",3,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.1,0,15,74858.8591692972
"1456",4,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.1,0,15,19405.047833626
"1457",5,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.1,0,15,39965.6924172685
"1458",6,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.1,0,15,15702.1851427993
"1459",7,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.1,0,15,16622.892241808
"1460",8,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.1,0,15,11711.8093476318
"1461",9,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.1,0,15,6552.46572582931
"1462",10,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.1,0,15,5664.86655501609
"1463",11,5,0,0.44,0.0275,0,2.3,2.5,1,0.1,0,15,5574.39980187749
"1464",12,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.18,0,15,305021.42133365
"1465",13,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.18,0,15,144790.902188588
"1466",14,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.18,0,15,70895.6171850259
"1467",15,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.18,0,15,23086.0526932767
"1468",16,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.18,0,15,23541.0687689798
"1469",17,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.18,0,15,15883.4570748652
"1470",18,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.18,0,15,16759.7264099332
"1471",19,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.18,0,15,9957.37306299375
"1472",20,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.18,0,15,6459.46992969765
"1473",21,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.18,0,15,4917.05095290537
"1474",22,5,0,0.44,0.0275,0,2.3,2.5,1,0.18,0,15,4911.93712692311
"1475",23,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.26,0,15,316189.953076509
"1476",24,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.26,0,15,145366.001781116
"1477",25,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.26,0,15,60529.7539152436
"1478",26,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.26,0,15,20290.9187971757
"1479",27,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.26,0,15,22847.1253921138
"1480",28,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.26,0,15,6649.57684004472
"1481",29,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.26,0,15,20851.8513567851
"1482",30,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.26,0,15,9168.25249650879
"1483",31,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.26,0,15,5385.06923669179
"1484",32,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.26,0,15,4694.48405332525
"1485",33,5,0,0.44,0.0275,0,2.3,2.5,1,0.26,0,15,4634.96411213043
"1486",34,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.34,0,15,321298.27352322
"1487",35,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.34,0,15,146640.448793531
"1488",36,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.34,0,15,69669.9770719218
"1489",37,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.34,0,15,31462.9526575375
"1490",38,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.34,0,15,34788.7304177311
"1491",39,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.34,0,15,4821.80996068438
"1492",40,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.34,0,15,20066.4198980844
"1493",41,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.34,0,15,11590.3983122422
"1494",42,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.34,0,15,6359.53535135606
"1495",43,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.34,0,15,5015.15887098212
"1496",44,5,0,0.44,0.0275,0,2.3,2.5,1,0.34,0,15,4547.99962421709
"1497",45,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.42,0,15,326474.316211226
"1498",46,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.42,0,15,169967.093508561
"1499",47,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.42,0,15,101444.542716214
"1500",48,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.42,0,15,49066.9171603943
"1501",49,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.42,0,15,39786.6890519682
"1502",50,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.42,0,15,7861.54598730822
"1503",51,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.42,0,15,24072.8849629867
"1504",52,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.42,0,15,16385.3478975938
"1505",53,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.42,0,15,6595.67912381864
"1506",54,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.42,0,15,4498.67574805948
"1507",55,5,0,0.44,0.0275,0,2.3,2.5,1,0.42,0,15,4328.96063341207
"1508",56,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,15,343429.719740842
"1509",57,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,15,170150.621261041
"1510",58,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,15,108944.676342386
"1511",59,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,15,53852.524087733
"1512",60,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,15,50273.726138189
"1513",61,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,15,10128.3722435589
"1514",62,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,15,24615.4198039484
"1515",63,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,15,17649.0674240341
"1516",64,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,15,5764.48054590501
"1517",65,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,15,5596.64846576601
"1518",66,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,15,4478.56804813855
"1519",67,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.58,0,15,346140.050461798
"1520",68,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.58,0,15,188326.123778501
"1521",69,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.58,0,15,116053.781833994
"1522",70,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.58,0,15,68219.252389968
"1523",71,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.58,0,15,48252.4202511915
"1524",72,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.58,0,15,8914.49332898331
"1525",73,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.58,0,15,16127.5150752916
"1526",74,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.58,0,15,19852.4344289436
"1527",75,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.58,0,15,11585.8955481881
"1528",76,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.58,0,15,5178.9882512523
"1529",77,5,0,0.44,0.0275,0,2.3,2.5,1,0.58,0,15,4778.96971413704
"1530",78,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.66,0,15,362540.715274692
"1531",79,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.66,0,15,188242.519649563
"1532",80,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.66,0,15,115623.608843375
"1533",81,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.66,0,15,77134.2840536083
"1534",82,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.66,0,15,61510.4959055858
"1535",83,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.66,0,15,18613.3648362598
"1536",84,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.66,0,15,9806.25321908823
"1537",85,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.66,0,15,23007.3532674454
"1538",86,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.66,0,15,13645.823180467
"1539",87,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.66,0,15,6091.59557227364
"1540",88,5,0,0.44,0.0275,0,2.3,2.5,1,0.66,0,15,5114.86740577193
"1541",89,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.74,0,15,365688.401774803
"1542",90,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.74,0,15,181719.189984082
"1543",91,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.74,0,15,132073.882573182
"1544",92,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.74,0,15,82707.7292177499
"1545",93,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.74,0,15,43234.2442969523
"1546",94,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.74,0,15,18893.9288149926
"1547",95,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.74,0,15,5584.22367049267
"1548",96,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.74,0,15,24793.8528371886
"1549",97,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.74,0,15,8926.46224959907
"1550",98,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.74,0,15,6267.73713940387
"1551",99,5,0,0.44,0.0275,0,2.3,2.5,1,0.74,0,15,5531.78397101579
"1552",100,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.82,0,15,371035.836290798
"1553",101,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.82,0,15,193189.457035256
"1554",102,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.82,0,15,104731.715386151
"1555",103,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.82,0,15,92022.7021015263
"1556",104,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.82,0,15,31514.6602747983
"1557",105,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.82,0,15,17863.1307761539
"1558",106,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.82,0,15,6227.05372473262
"1559",107,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.82,0,15,29464.3352153071
"1560",108,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.82,0,15,14087.3515405131
"1561",109,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.82,0,15,6623.5671457096
"1562",110,5,0,0.44,0.0275,0,2.3,2.5,1,0.82,0,15,5910.84547640821
"1563",111,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.9,0,15,385630.763862331
"1564",112,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.9,0,15,212403.446391771
"1565",113,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.9,0,15,106798.254487099
"1566",114,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.9,0,15,97405.6276281266
"1567",115,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.9,0,15,20756.1823813348
"1568",116,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.9,0,15,30586.3741792646
"1569",117,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.9,0,15,7293.24613022252
"1570",118,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.9,0,15,30499.5269178935
"1571",119,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.9,0,15,21504.7846002443
"1572",120,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.9,0,15,8251.79587817499
"1573",121,5,0,0.44,0.0275,0,2.3,2.5,1,0.9,0,15,6456.73082543336
"1574",1,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,10,633716.783077264
"1575",2,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,10,357304.837519709
"1576",3,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,10,211741.855843781
"1577",4,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,10,131076.979372376
"1578",5,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,10,106196.669148803
"1579",6,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,10,84783.5615029723
"1580",7,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,10,77699.8290700682
"1581",8,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,10,63995.7557774532
"1582",9,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,10,59609.9419983536
"1583",10,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,10,44998.0592142352
"1584",11,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,10,34970.6669928256
"1585",12,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,11,550970.953672598
"1586",13,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,11,307280.791398459
"1587",14,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,11,190015.278795147
"1588",15,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,11,128795.080938387
"1589",16,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,11,67036.1750037267
"1590",17,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,11,71787.3727862769
"1591",18,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,11,64153.6284854589
"1592",19,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,11,37149.4127039104
"1593",20,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,11,38852.9494510399
"1594",21,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,11,33200.4398626666
"1595",22,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,11,29438.5686721588
"1596",23,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,12,475801.333944153
"1597",24,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,12,262477.151688553
"1598",25,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,12,163365.563304319
"1599",26,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,12,100395.557942776
"1600",27,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,12,54883.6737379378
"1601",28,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,12,59474.1306510394
"1602",29,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,12,24025.3909152924
"1603",30,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,12,36318.0246350374
"1604",31,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,12,20615.9852126941
"1605",32,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,12,15433.6546976607
"1606",33,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,12,16322.8419269714
"1607",34,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,13,423850.116064153
"1608",35,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,13,219611.69572182
"1609",36,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,13,117080.423776379
"1610",37,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,13,100009.781105864
"1611",38,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,13,66890.2737902426
"1612",39,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,13,22282.9450010427
"1613",40,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,13,28671.0578531205
"1614",41,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,13,14657.7109197334
"1615",42,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,13,11018.5123194974
"1616",43,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,13,18568.5712455086
"1617",44,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,13,14246.3220866585
"1618",45,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,14,373623.537878959
"1619",46,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,14,205473.486309032
"1620",47,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,14,100281.239817598
"1621",48,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,14,67190.7715581984
"1622",49,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,14,21778.6458416565
"1623",50,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,14,31897.808668807
"1624",51,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,14,10239.6105065308
"1625",52,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,14,19979.8452972827
"1626",53,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,14,18144.630091653
"1627",54,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,14,10385.6503625654
"1628",55,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,14,7888.76497683239
"1629",56,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,15,343429.719740842
"1630",57,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,15,170150.621261041
"1631",58,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,15,108944.676342386
"1632",59,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,15,53852.524087733
"1633",60,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,15,50273.726138189
"1634",61,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,15,10128.3722435589
"1635",62,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,15,24615.4198039484
"1636",63,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,15,17649.0674240341
"1637",64,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,15,5764.48054590501
"1638",65,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,15,5596.64846576601
"1639",66,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,15,4478.56804813855
"1640",67,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,16,315846.64179029
"1641",68,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,16,169161.969185802
"1642",69,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,16,91896.3702990256
"1643",70,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,16,45963.5202649143
"1644",71,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,16,21513.7429760935
"1645",72,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,16,20599.6381545218
"1646",73,5,0,0.44,0.0275,0,2.3,2.5,0.64,0.5,0,16,20021.0687051663
"1647",74,5,0,0.44,0.0275,0,2.3,2.5,0.73,0.5,0,16,7333.16703587638
"1648",75,5,0,0.44,0.0275,0,2.3,2.5,0.82,0.5,0,16,4672.27699839206
"1649",76,5,0,0.44,0.0275,0,2.3,2.5,0.91,0.5,0,16,4784.47959024286
"1650",77,5,0,0.44,0.0275,0,2.3,2.5,1,0.5,0,16,4951.45562543845
"1651",78,5,0,0.44,0.0275,0,2.3,2.5,0.1,0.5,0,17,302416.952637702
"1652",79,5,0,0.44,0.0275,0,2.3,2.5,0.19,0.5,0,17,113033.313587679
"1653",80,5,0,0.44,0.0275,0,2.3,2.5,0.28,0.5,0,17,83538.7320511584
"1654",81,5,0,0.44,0.0275,0,2.3,2.5,0.37,0.5,0,17,51571.7824793638
"1655",82,5,0,0.44,0.0275,0,2.3,2.5,0.46,0.5,0,17,6681.01516890208
"1656",83,5,0,0.44,0.0275,0,2.3,2.5,0.55,0.5,0,17,28601.9942571523
