"","X2","X35","X0","X2009.03.18.09.20.00"
"608076",2,35,0.254,"2015-01-26 23:55:00"
"608077",2,35,0.254,"2015-01-27 00:00:00"
"608078",2,35,0.254,"2015-01-27 00:05:00"
"608079",2,35,0.254,"2015-01-27 00:10:00"
"608080",2,35,0.254,"2015-01-27 00:15:00"
"608081",2,35,0.254,"2015-01-27 00:20:00"
"608082",2,35,0.254,"2015-01-27 00:25:00"
"608083",2,35,0.254,"2015-01-27 00:30:00"
"608084",2,35,0.254,"2015-01-27 00:35:00"
"608085",2,35,0.254,"2015-01-27 00:40:00"
"608086",2,35,0.254,"2015-01-27 00:45:00"
"608087",2,35,0.254,"2015-01-27 00:50:00"
"608088",2,35,0.254,"2015-01-27 00:55:00"
"608089",2,35,0.254,"2015-01-27 01:00:00"
"608090",2,35,0.254,"2015-01-27 01:05:00"
"608091",2,35,0.254,"2015-01-27 01:10:00"
"608092",2,35,0.254,"2015-01-27 01:15:00"
"608093",2,35,0.254,"2015-01-27 01:20:00"
"608094",2,35,0.254,"2015-01-27 01:25:00"
"608095",2,35,0.254,"2015-01-27 01:30:00"
"608096",2,35,0.254,"2015-01-27 01:35:00"
"608097",2,35,0.254,"2015-01-27 01:40:00"
"608098",2,35,0.254,"2015-01-27 01:45:00"
"608099",2,35,0.254,"2015-01-27 01:50:00"
"608100",2,35,0.254,"2015-01-27 01:55:00"
"608101",2,35,0.254,"2015-01-27 02:00:00"
"608102",2,35,0.254,"2015-01-27 02:05:00"
"608103",2,35,0.254,"2015-01-27 02:10:00"
"608104",2,35,0.254,"2015-01-27 02:15:00"
"608105",2,35,0.254,"2015-01-27 02:20:00"
"608106",2,35,0.254,"2015-01-27 02:25:00"
"608107",2,35,0.254,"2015-01-27 02:30:00"
"608108",2,35,0.254,"2015-01-27 02:35:00"
"608109",2,35,0.254,"2015-01-27 02:40:00"
"608110",2,35,0.254,"2015-01-27 02:45:00"
"608111",2,35,0.254,"2015-01-27 02:50:00"
"608112",2,35,0.254,"2015-01-27 02:55:00"
"608113",2,35,0.254,"2015-01-27 03:00:00"
"608114",2,35,0.254,"2015-01-27 03:05:00"
